Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,pdc
BFO,bse_fo,SUPREMEIND,821957,SO,PE,2850,SUPL,SUPREMEIND26JAN2850PE,SUPREMEIND 29th JAN26 2850 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,821857,SO,PE,2900,SUPL,SUPREMEIND26JAN2900PE,SUPREMEIND 29th JAN26 2900 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1171209,SO,PE,2950,SUPL,SUPREMEIND26JAN2950PE,SUPREMEIND 29th JAN26 2950 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1170106,SO,PE,3000,SUPL,SUPREMEIND26JAN3000PE,SUPREMEIND 29th JAN26 3000 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1169000,SO,PE,3050,SUPL,SUPREMEIND26JAN3050PE,SUPREMEIND 29th JAN26 3050 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1160628,SO,PE,3100,SUPL,SUPREMEIND26JAN3100PE,SUPREMEIND 29th JAN26 3100 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1160595,SO,PE,3150,SUPL,SUPREMEIND26JAN3150PE,SUPREMEIND 29th JAN26 3150 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1159998,SO,PE,3200,SUPL,SUPREMEIND26JAN3200PE,SUPREMEIND 29th JAN26 3200 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1159422,SO,PE,3250,SUPL,SUPREMEIND26JAN3250PE,SUPREMEIND 29th JAN26 3250 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1159391,SO,PE,3300,SUPL,SUPREMEIND26JAN3300PE,SUPREMEIND 29th JAN26 3300 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1158913,SO,PE,3350,SUPL,SUPREMEIND26JAN3350PE,SUPREMEIND 29th JAN26 3350 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1158684,SO,PE,3400,SUPL,SUPREMEIND26JAN3400PE,SUPREMEIND 29th JAN26 3400 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1138656,SO,PE,3450,SUPL,SUPREMEIND26JAN3450PE,SUPREMEIND 29th JAN26 3450 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1137650,SO,PE,3500,SUPL,SUPREMEIND26JAN3500PE,SUPREMEIND 29th JAN26 3500 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1150115,SO,PE,3550,SUPL,SUPREMEIND26JAN3550PE,SUPREMEIND 29th JAN26 3550 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1148929,SO,PE,3600,SUPL,SUPREMEIND26JAN3600PE,SUPREMEIND 29th JAN26 3600 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1139602,SO,PE,3650,SUPL,SUPREMEIND26JAN3650PE,SUPREMEIND 29th JAN26 3650 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1138499,SO,PE,3700,SUPL,SUPREMEIND26JAN3700PE,SUPREMEIND 29th JAN26 3700 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1151114,SO,PE,3750,SUPL,SUPREMEIND26JAN3750PE,SUPREMEIND 29th JAN26 3750 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1149877,SO,PE,3800,SUPL,SUPREMEIND26JAN3800PE,SUPREMEIND 29th JAN26 3800 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1147451,SO,PE,3850,SUPL,SUPREMEIND26JAN3850PE,SUPREMEIND 29th JAN26 3850 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1139356,SO,PE,3900,SUPL,SUPREMEIND26JAN3900PE,SUPREMEIND 29th JAN26 3900 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1151852,SO,PE,3950,SUPL,SUPREMEIND26JAN3950PE,SUPREMEIND 29th JAN26 3950 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1148207,SO,PE,4000,SUPL,SUPREMEIND26JAN4000PE,SUPREMEIND 29th JAN26 4000 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1146152,SO,PE,4050,SUPL,SUPREMEIND26JAN4050PE,SUPREMEIND 29th JAN26 4050 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1144901,SO,PE,4100,SUPL,SUPREMEIND26JAN4100PE,SUPREMEIND 29th JAN26 4100 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1142806,SO,PE,4150,SUPL,SUPREMEIND26JAN4150PE,SUPREMEIND 29th JAN26 4150 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1154708,SO,PE,4200,SUPL,SUPREMEIND26JAN4200PE,SUPREMEIND 29th JAN26 4200 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1154336,SO,PE,4250,SUPL,SUPREMEIND26JAN4250PE,SUPREMEIND 29th JAN26 4250 PE,2026-01-29,175,0.05,
BFO,bse_fo,SUPREMEIND,1154904,SO,PE,4300,SUPL,SUPREMEIND26JAN4300PE,SUPREMEIND 29th JAN26 4300 PE,2026-01-29,175,0.05,
BFO,bse_fo,SENSEX50,1162338,IF,XX,0,SENSEX50,SENSEX5026FEBFUT,SENSEX50 26th FEB26 FUT,2026-02-26,75,0.05,
BFO,bse_fo,SENSEX50,1112562,IF,XX,0,SENSEX50,SENSEX5025DECFUT,SENSEX50 24th DEC FUT,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1137151,IF,XX,0,SENSEX50,SENSEX5026JANFUT,SENSEX50 29th JAN26 FUT,2026-01-29,75,0.05,
BFO,bse_fo,SENSEX50,1118276,IO,CE,24700,SENSEX50,SENSEX5025DEC24700CE,SENSEX50 24th DEC 24700 CE,2025-12-24,75,0.05,2631.7
BFO,bse_fo,SENSEX50,1118017,IO,CE,24750,SENSEX50,SENSEX5025DEC24750CE,SENSEX50 24th DEC 24750 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117699,IO,CE,24800,SENSEX50,SENSEX5025DEC24800CE,SENSEX50 24th DEC 24800 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117317,IO,CE,24850,SENSEX50,SENSEX5025DEC24850CE,SENSEX50 24th DEC 24850 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117568,IO,CE,24900,SENSEX50,SENSEX5025DEC24900CE,SENSEX50 24th DEC 24900 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117203,IO,CE,24950,SENSEX50,SENSEX5025DEC24950CE,SENSEX50 24th DEC 24950 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115010,IO,CE,25000,SENSEX50,SENSEX5025DEC25000CE,SENSEX50 24th DEC 25000 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1112987,IO,CE,25050,SENSEX50,SENSEX5025DEC25050CE,SENSEX50 24th DEC 25050 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1112003,IO,CE,25100,SENSEX50,SENSEX5025DEC25100CE,SENSEX50 24th DEC 25100 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1107540,IO,CE,25150,SENSEX50,SENSEX5025DEC25150CE,SENSEX50 24th DEC 25150 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115616,IO,CE,25200,SENSEX50,SENSEX5025DEC25200CE,SENSEX50 24th DEC 25200 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1113883,IO,CE,25250,SENSEX50,SENSEX5025DEC25250CE,SENSEX50 24th DEC 25250 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1112805,IO,CE,25300,SENSEX50,SENSEX5025DEC25300CE,SENSEX50 24th DEC 25300 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1110947,IO,CE,25350,SENSEX50,SENSEX5025DEC25350CE,SENSEX50 24th DEC 25350 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1107368,IO,CE,25400,SENSEX50,SENSEX5025DEC25400CE,SENSEX50 24th DEC 25400 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1114599,IO,CE,25450,SENSEX50,SENSEX5025DEC25450CE,SENSEX50 24th DEC 25450 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1113700,IO,CE,25500,SENSEX50,SENSEX5025DEC25500CE,SENSEX50 24th DEC 25500 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1111600,IO,CE,25550,SENSEX50,SENSEX5025DEC25550CE,SENSEX50 24th DEC 25550 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1110809,IO,CE,25600,SENSEX50,SENSEX5025DEC25600CE,SENSEX50 24th DEC 25600 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1105812,IO,CE,25650,SENSEX50,SENSEX5025DEC25650CE,SENSEX50 24th DEC 25650 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1114473,IO,CE,25700,SENSEX50,SENSEX5025DEC25700CE,SENSEX50 24th DEC 25700 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1112261,IO,CE,25750,SENSEX50,SENSEX5025DEC25750CE,SENSEX50 24th DEC 25750 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1111480,IO,CE,25800,SENSEX50,SENSEX5025DEC25800CE,SENSEX50 24th DEC 25800 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1106735,IO,CE,25850,SENSEX50,SENSEX5025DEC25850CE,SENSEX50 24th DEC 25850 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115071,IO,CE,25900,SENSEX50,SENSEX5025DEC25900CE,SENSEX50 24th DEC 25900 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1113093,IO,CE,25950,SENSEX50,SENSEX5025DEC25950CE,SENSEX50 24th DEC 25950 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1107657,IO,CE,26000,SENSEX50,SENSEX5025DEC26000CE,SENSEX50 24th DEC 26000 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1105338,IO,CE,26050,SENSEX50,SENSEX5025DEC26050CE,SENSEX50 24th DEC 26050 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1104398,IO,CE,26100,SENSEX50,SENSEX5025DEC26100CE,SENSEX50 24th DEC 26100 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1101970,IO,CE,26150,SENSEX50,SENSEX5025DEC26150CE,SENSEX50 24th DEC 26150 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115958,IO,CE,26200,SENSEX50,SENSEX5025DEC26200CE,SENSEX50 24th DEC 26200 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1106040,IO,CE,26250,SENSEX50,SENSEX5025DEC26250CE,SENSEX50 24th DEC 26250 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1105208,IO,CE,26300,SENSEX50,SENSEX5025DEC26300CE,SENSEX50 24th DEC 26300 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1102730,IO,CE,26350,SENSEX50,SENSEX5025DEC26350CE,SENSEX50 24th DEC 26350 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1101785,IO,CE,26400,SENSEX50,SENSEX5025DEC26400CE,SENSEX50 24th DEC 26400 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1114943,IO,CE,26450,SENSEX50,SENSEX5025DEC26450CE,SENSEX50 24th DEC 26450 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1105902,IO,CE,26500,SENSEX50,SENSEX5025DEC26500CE,SENSEX50 24th DEC 26500 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1103529,IO,CE,26550,SENSEX50,SENSEX5025DEC26550CE,SENSEX50 24th DEC 26550 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1102562,IO,CE,26600,SENSEX50,SENSEX5025DEC26600CE,SENSEX50 24th DEC 26600 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115563,IO,CE,26650,SENSEX50,SENSEX5025DEC26650CE,SENSEX50 24th DEC 26650 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1106824,IO,CE,26700,SENSEX50,SENSEX5025DEC26700CE,SENSEX50 24th DEC 26700 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1104659,IO,CE,26750,SENSEX50,SENSEX5025DEC26750CE,SENSEX50 24th DEC 26750 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1103339,IO,CE,26800,SENSEX50,SENSEX5025DEC26800CE,SENSEX50 24th DEC 26800 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1116142,IO,CE,26850,SENSEX50,SENSEX5025DEC26850CE,SENSEX50 24th DEC 26850 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115409,IO,CE,26900,SENSEX50,SENSEX5025DEC26900CE,SENSEX50 24th DEC 26900 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1113608,IO,CE,26950,SENSEX50,SENSEX5025DEC26950CE,SENSEX50 24th DEC 26950 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1110732,IO,CE,27000,SENSEX50,SENSEX5025DEC27000CE,SENSEX50 24th DEC 27000 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129757,IO,CE,27050,SENSEX50,SENSEX5025DEC27050CE,SENSEX50 24th DEC 27050 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129714,IO,CE,27100,SENSEX50,SENSEX5025DEC27100CE,SENSEX50 24th DEC 27100 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129643,IO,CE,27150,SENSEX50,SENSEX5025DEC27150CE,SENSEX50 24th DEC 27150 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129609,IO,CE,27200,SENSEX50,SENSEX5025DEC27200CE,SENSEX50 24th DEC 27200 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130401,IO,CE,27250,SENSEX50,SENSEX5025DEC27250CE,SENSEX50 24th DEC 27250 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130513,IO,CE,27300,SENSEX50,SENSEX5025DEC27300CE,SENSEX50 24th DEC 27300 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130748,IO,CE,27350,SENSEX50,SENSEX5025DEC27350CE,SENSEX50 24th DEC 27350 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130728,IO,CE,27400,SENSEX50,SENSEX5025DEC27400CE,SENSEX50 24th DEC 27400 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1132238,IO,CE,27450,SENSEX50,SENSEX5025DEC27450CE,SENSEX50 24th DEC 27450 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133144,IO,CE,27500,SENSEX50,SENSEX5025DEC27500CE,SENSEX50 24th DEC 27500 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133009,IO,CE,27550,SENSEX50,SENSEX5025DEC27550CE,SENSEX50 24th DEC 27550 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1132954,IO,CE,27600,SENSEX50,SENSEX5025DEC27600CE,SENSEX50 24th DEC 27600 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1132800,IO,CE,27650,SENSEX50,SENSEX5025DEC27650CE,SENSEX50 24th DEC 27650 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1132740,IO,CE,27700,SENSEX50,SENSEX5025DEC27700CE,SENSEX50 24th DEC 27700 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133328,IO,CE,27750,SENSEX50,SENSEX5025DEC27750CE,SENSEX50 24th DEC 27750 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133466,IO,CE,27800,SENSEX50,SENSEX5025DEC27800CE,SENSEX50 24th DEC 27800 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133429,IO,CE,27850,SENSEX50,SENSEX5025DEC27850CE,SENSEX50 24th DEC 27850 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133821,IO,CE,27900,SENSEX50,SENSEX5025DEC27900CE,SENSEX50 24th DEC 27900 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133738,IO,CE,27950,SENSEX50,SENSEX5025DEC27950CE,SENSEX50 24th DEC 27950 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1133614,IO,CE,28000,SENSEX50,SENSEX5025DEC28000CE,SENSEX50 24th DEC 28000 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1134777,IO,CE,28050,SENSEX50,SENSEX5025DEC28050CE,SENSEX50 24th DEC 28050 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1135202,IO,CE,28100,SENSEX50,SENSEX5025DEC28100CE,SENSEX50 24th DEC 28100 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1136452,IO,CE,28150,SENSEX50,SENSEX5025DEC28150CE,SENSEX50 24th DEC 28150 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1136379,IO,CE,28200,SENSEX50,SENSEX5025DEC28200CE,SENSEX50 24th DEC 28200 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1160411,IO,CE,28250,SENSEX50,SENSEX5025DEC28250CE,SENSEX50 24th DEC 28250 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1160370,IO,CE,28300,SENSEX50,SENSEX5025DEC28300CE,SENSEX50 24th DEC 28300 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1160035,IO,CE,28350,SENSEX50,SENSEX5025DEC28350CE,SENSEX50 24th DEC 28350 CE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1118443,IO,PE,24700,SENSEX50,SENSEX5025DEC24700PE,SENSEX50 24th DEC 24700 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117497,IO,PE,24750,SENSEX50,SENSEX5025DEC24750PE,SENSEX50 24th DEC 24750 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117196,IO,PE,24800,SENSEX50,SENSEX5025DEC24800PE,SENSEX50 24th DEC 24800 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117834,IO,PE,24850,SENSEX50,SENSEX5025DEC24850PE,SENSEX50 24th DEC 24850 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1118104,IO,PE,24900,SENSEX50,SENSEX5025DEC24900PE,SENSEX50 24th DEC 24900 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1117718,IO,PE,24950,SENSEX50,SENSEX5025DEC24950PE,SENSEX50 24th DEC 24950 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1102379,IO,PE,25000,SENSEX50,SENSEX5025DEC25000PE,SENSEX50 24th DEC 25000 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115420,IO,PE,25050,SENSEX50,SENSEX5025DEC25050PE,SENSEX50 24th DEC 25050 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1114676,IO,PE,25100,SENSEX50,SENSEX5025DEC25100PE,SENSEX50 24th DEC 25100 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1112565,IO,PE,25150,SENSEX50,SENSEX5025DEC25150PE,SENSEX50 24th DEC 25150 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1111701,IO,PE,25200,SENSEX50,SENSEX5025DEC25200PE,SENSEX50 24th DEC 25200 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1116034,IO,PE,25250,SENSEX50,SENSEX5025DEC25250PE,SENSEX50 24th DEC 25250 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115276,IO,PE,25300,SENSEX50,SENSEX5025DEC25300PE,SENSEX50 24th DEC 25300 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1113405,IO,PE,25350,SENSEX50,SENSEX5025DEC25350PE,SENSEX50 24th DEC 25350 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1112382,IO,PE,25400,SENSEX50,SENSEX5025DEC25400PE,SENSEX50 24th DEC 25400 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1107958,IO,PE,25450,SENSEX50,SENSEX5025DEC25450PE,SENSEX50 24th DEC 25450 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115886,IO,PE,25500,SENSEX50,SENSEX5025DEC25500PE,SENSEX50 24th DEC 25500 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1114272,IO,PE,25550,SENSEX50,SENSEX5025DEC25550PE,SENSEX50 24th DEC 25550 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1113239,IO,PE,25600,SENSEX50,SENSEX5025DEC25600PE,SENSEX50 24th DEC 25600 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1111255,IO,PE,25650,SENSEX50,SENSEX5025DEC25650PE,SENSEX50 24th DEC 25650 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1101691,IO,PE,25700,SENSEX50,SENSEX5025DEC25700PE,SENSEX50 24th DEC 25700 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1114871,IO,PE,25750,SENSEX50,SENSEX5025DEC25750PE,SENSEX50 24th DEC 25750 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1114083,IO,PE,25800,SENSEX50,SENSEX5025DEC25800PE,SENSEX50 24th DEC 25800 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1111866,IO,PE,25850,SENSEX50,SENSEX5025DEC25850PE,SENSEX50 24th DEC 25850 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1111116,IO,PE,25900,SENSEX50,SENSEX5025DEC25900PE,SENSEX50 24th DEC 25900 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1106149,IO,PE,25950,SENSEX50,SENSEX5025DEC25950PE,SENSEX50 24th DEC 25950 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1102836,IO,PE,26000,SENSEX50,SENSEX5025DEC26000PE,SENSEX50 24th DEC 26000 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1110825,IO,PE,26050,SENSEX50,SENSEX5025DEC26050PE,SENSEX50 24th DEC 26050 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1107169,IO,PE,26100,SENSEX50,SENSEX5025DEC26100PE,SENSEX50 24th DEC 26100 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1104984,IO,PE,26150,SENSEX50,SENSEX5025DEC26150PE,SENSEX50 24th DEC 26150 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1103667,IO,PE,26200,SENSEX50,SENSEX5025DEC26200PE,SENSEX50 24th DEC 26200 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1116358,IO,PE,26250,SENSEX50,SENSEX5025DEC26250PE,SENSEX50 24th DEC 26250 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1108703,IO,PE,26300,SENSEX50,SENSEX5025DEC26300PE,SENSEX50 24th DEC 26300 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1105674,IO,PE,26350,SENSEX50,SENSEX5025DEC26350PE,SENSEX50 24th DEC 26350 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1104799,IO,PE,26400,SENSEX50,SENSEX5025DEC26400PE,SENSEX50 24th DEC 26400 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1102299,IO,PE,26450,SENSEX50,SENSEX5025DEC26450PE,SENSEX50 24th DEC 26450 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1111331,IO,PE,26500,SENSEX50,SENSEX5025DEC26500PE,SENSEX50 24th DEC 26500 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1106527,IO,PE,26550,SENSEX50,SENSEX5025DEC26550PE,SENSEX50 24th DEC 26550 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1105508,IO,PE,26600,SENSEX50,SENSEX5025DEC26600PE,SENSEX50 24th DEC 26600 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1103091,IO,PE,26650,SENSEX50,SENSEX5025DEC26650PE,SENSEX50 24th DEC 26650 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1102142,IO,PE,26700,SENSEX50,SENSEX5025DEC26700PE,SENSEX50 24th DEC 26700 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115222,IO,PE,26750,SENSEX50,SENSEX5025DEC26750PE,SENSEX50 24th DEC 26750 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1106283,IO,PE,26800,SENSEX50,SENSEX5025DEC26800PE,SENSEX50 24th DEC 26800 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1104198,IO,PE,26850,SENSEX50,SENSEX5025DEC26850PE,SENSEX50 24th DEC 26850 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1102912,IO,PE,26900,SENSEX50,SENSEX5025DEC26900PE,SENSEX50 24th DEC 26900 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1115835,IO,PE,26950,SENSEX50,SENSEX5025DEC26950PE,SENSEX50 24th DEC 26950 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1113153,IO,PE,27000,SENSEX50,SENSEX5025DEC27000PE,SENSEX50 24th DEC 27000 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129599,IO,PE,27050,SENSEX50,SENSEX5025DEC27050PE,SENSEX50 24th DEC 27050 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129844,IO,PE,27100,SENSEX50,SENSEX5025DEC27100PE,SENSEX50 24th DEC 27100 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129732,IO,PE,27150,SENSEX50,SENSEX5025DEC27150PE,SENSEX50 24th DEC 27150 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1129703,IO,PE,27200,SENSEX50,SENSEX5025DEC27200PE,SENSEX50 24th DEC 27200 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130455,IO,PE,27250,SENSEX50,SENSEX5025DEC27250PE,SENSEX50 24th DEC 27250 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130427,IO,PE,27300,SENSEX50,SENSEX5025DEC27300PE,SENSEX50 24th DEC 27300 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130808,IO,PE,27350,SENSEX50,SENSEX5025DEC27350PE,SENSEX50 24th DEC 27350 PE,2025-12-24,75,0.05,
BFO,bse_fo,SENSEX50,1130782,IO,PE,27400,SENSEX50,SENSEX5025DEC27400PE,SENSEX50 24th DEC 27400 PE,2025-12-24,75,0.05,
